"stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.665,,"space",0.662,,2,"pink_gnome",2,9,"dark_forest","red_basket","brown_gnome",2,8,"bright_forest","yellow_basket",9,0,0,1,"pink_gnome","dark_forest","red_basket",191,3,-1,12,0,48,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.734,,"space",1.179,,1,"purple_gnome",1,8,"dark_forest","red_basket","blue_gnome",1,7,"bright_forest","yellow_basket",8,0,0,1,"purple_gnome","dark_forest","red_basket",199,1,0,12,1,49,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"k",0.845,,"space",1.026,,2,"brown_gnome",2,8,"bright_forest","yellow_basket","pink_gnome",2,8,"dark_forest","red_basket",8,0,0,1,"pink_gnome","dark_forest","red_basket",207,1,0,12,2,50,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"k",1.333,,"space",0.561,,2,"brown_gnome",2,9,"bright_forest","yellow_basket","pink_gnome",2,8,"dark_forest","red_basket",8,0,0,1,"pink_gnome","dark_forest","red_basket",215,-1,1,12,3,51,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.877,,"space",0.661,,2,"pink_gnome",2,9,"dark_forest","red_basket","brown_gnome",2,8,"bright_forest","yellow_basket",9,0,0,1,"pink_gnome","dark_forest","red_basket",224,0,0,13,0,52,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.801,,"space",0.807,,3,"green_gnome",3,9,"dark_forest","red_basket","yellow_gnome",3,8,"bright_forest","yellow_basket",9,0,0,1,"green_gnome","dark_forest","red_basket",233,-1,1,13,1,53,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.798,,"space",0.776,,1,"purple_gnome",1,8,"dark_forest","red_basket","blue_gnome",1,7,"bright_forest","yellow_basket",8,0,0,1,"purple_gnome","dark_forest","red_basket",241,-3,2,13,2,54,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",1.198,,"space",0.478,,3,"yellow_gnome",3,4,"bright_forest","yellow_basket","green_gnome",3,8,"dark_forest","red_basket",4,0,0,1,"yellow_gnome","bright_forest","yellow_basket",245,-3,0,13,3,55,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.765,,"space",0.537,,3,"yellow_gnome",3,1,"bright_forest","yellow_basket","green_gnome",3,8,"dark_forest","red_basket",1,0,0,1,"yellow_gnome","bright_forest","yellow_basket",246,0,-2,14,0,56,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"k",0.965,,"space",0.693,,2,"brown_gnome",2,1,"bright_forest","yellow_basket","pink_gnome",2,6,"dark_forest","red_basket",6,0,0,1,"pink_gnome","dark_forest","red_basket",252,1,-1,14,1,57,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.899,,"space",0.673,,1,"purple_gnome",1,5,"dark_forest","red_basket","blue_gnome",1,2,"bright_forest","yellow_basket",5,0,0,1,"purple_gnome","dark_forest","red_basket",257,-3,3,14,2,58,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"k",1.076,,"space",0.358,,3,"yellow_gnome",3,1,"bright_forest","yellow_basket","green_gnome",3,8,"dark_forest","red_basket",8,0,0,1,"green_gnome","dark_forest","red_basket",265,3,4,14,3,59,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"s",1.032,,"space",1.042,,4,"orange_gnome",4,6,"dark_forest","red_basket","red_gnome",4,4,"bright_forest","yellow_basket",6,0,0,1,"orange_gnome","dark_forest","red_basket",271,4,-2,15,0,60,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"k",1.215,,"space",1.233,,4,"orange_gnome",4,4,"dark_forest","red_basket","red_gnome",4,8,"bright_forest","yellow_basket",8,0,0,1,"red_gnome","bright_forest","yellow_basket",279,-3,-1,15,1,61,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"",,,"",,,3,"green_gnome",3,3,"dark_forest","red_basket","yellow_gnome",3,5,"bright_forest","yellow_basket",0,1,0,0,"","bright_forest","yellow_basket",279,1,-1,15,2,62,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.815,,"space",0.61,,2,"pink_gnome",2,2,"dark_forest","red_basket","brown_gnome",2,6,"bright_forest","yellow_basket",2,0,0,1,"pink_gnome","dark_forest","red_basket",281,-3,2,15,3,63,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"k",1.117,,"space",0.463,,1,"blue_gnome",1,3,"bright_forest","yellow_basket","purple_gnome",1,4,"dark_forest","red_basket",4,0,0,1,"purple_gnome","dark_forest","red_basket",285,-1,-2,16,0,64,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.866,,"space",0.679,,3,"green_gnome",3,2,"dark_forest","red_basket","yellow_gnome",3,2,"bright_forest","yellow_basket",2,0,0,1,"green_gnome","dark_forest","red_basket",287,0,1,16,1,65,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"k",0.836,,"space",0.566,,3,"yellow_gnome",3,2,"bright_forest","yellow_basket","green_gnome",3,3,"dark_forest","red_basket",3,0,0,1,"green_gnome","dark_forest","red_basket",290,-2,-1,16,2,66,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"s",0.648,,"space",0.672,,4,"red_gnome",4,0,"bright_forest","yellow_basket","orange_gnome",4,2,"dark_forest","red_basket",0,0,0,1,"red_gnome","bright_forest","yellow_basket",290,1,-2,16,3,67,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"k",0.914,,"space",1.113,,2,"brown_gnome",2,1,"bright_forest","yellow_basket","pink_gnome",2,0,"dark_forest","red_basket",0,0,0,1,"pink_gnome","dark_forest","red_basket",290,4,-3,17,0,68,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.683,,"space",1.228,,2,"pink_gnome",2,3,"dark_forest","red_basket","brown_gnome",2,5,"bright_forest","yellow_basket",3,0,0,1,"pink_gnome","dark_forest","red_basket",293,-2,0,17,1,69,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.817,,"space",0.495,,3,"green_gnome",3,3,"dark_forest","red_basket","yellow_gnome",3,3,"bright_forest","yellow_basket",3,0,0,1,"green_gnome","dark_forest","red_basket",296,-1,3,17,2,70,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"k",1.232,,"space",0.839,,4,"orange_gnome",4,6,"dark_forest","red_basket","red_gnome",4,2,"bright_forest","yellow_basket",2,0,0,1,"red_gnome","bright_forest","yellow_basket",298,0,0,17,3,71,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"s",0.615,,"space",0.827,,4,"red_gnome",4,2,"bright_forest","yellow_basket","orange_gnome",4,6,"dark_forest","red_basket",2,0,0,1,"red_gnome","bright_forest","yellow_basket",300,1,-2,18,0,72,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",82417,1,"2024-04-23_18h09.33.808","experiment","2023.2.3","Win32",60.0240096,"66049d4bf33e53843c56175c","6627ade9f885556f9097161a","6627eb217234cc264adea189","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"k",1.018,,"space",0.594,,2,"brown_gnome",2,3,"bright_forest","yellow_basket","pink_gnome",2,4,"dark_forest","red_basket",4,0,0,1,"pink_gnome","dark_forest","red_basket",304,-1,0,18,1,73,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
