"stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.3252,,"space",0.1013,,1,"yellow_gnome",1,5,"bright_forest","yellow_basket","purple_gnome",1,0,"dark_forest","red_basket",5,0,0,1,"yellow_gnome","bright_forest","yellow_basket",185,1,-1,13,3,55,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"s",0.2056,,"space",0.4055,,4,"brown_gnome",4,1,"dark_forest","red_basket","red_gnome",4,6,"bright_forest","yellow_basket",1,0,0,1,"brown_gnome","dark_forest","red_basket",186,1,0,14,0,56,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.0938,,"space",0.0458,,3,"pink_gnome",3,1,"dark_forest","red_basket","orange_gnome",3,7,"bright_forest","yellow_basket",1,0,0,1,"pink_gnome","dark_forest","red_basket",187,2,-4,14,1,57,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.1909,,"space",0.0348,,2,"blue_gnome",2,3,"dark_forest","red_basket","green_gnome",2,9,"bright_forest","yellow_basket",3,0,0,1,"blue_gnome","dark_forest","red_basket",190,0,0,14,2,58,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.176,,"space",0.0524,,1,"yellow_gnome",1,9,"bright_forest","yellow_basket","purple_gnome",1,3,"dark_forest","red_basket",9,0,0,1,"yellow_gnome","bright_forest","yellow_basket",199,4,1,14,3,59,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.3047,,"space",0.042,,1,"purple_gnome",1,4,"dark_forest","red_basket","yellow_gnome",1,5,"bright_forest","yellow_basket",4,0,0,1,"purple_gnome","dark_forest","red_basket",203,0,-4,15,0,60,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.1656,,"space",0.0495,,2,"green_gnome",2,5,"bright_forest","yellow_basket","blue_gnome",2,0,"dark_forest","red_basket",5,0,0,1,"green_gnome","bright_forest","yellow_basket",208,1,1,15,1,61,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.0721,,"space",0.1489,,3,"pink_gnome",3,1,"dark_forest","red_basket","orange_gnome",3,6,"bright_forest","yellow_basket",1,0,0,1,"pink_gnome","dark_forest","red_basket",209,-2,5,15,2,62,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.1521,,"space",0.1707,,3,"orange_gnome",3,4,"bright_forest","yellow_basket","pink_gnome",3,6,"dark_forest","red_basket",4,0,0,1,"orange_gnome","bright_forest","yellow_basket",213,-4,3,15,3,63,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.0328,,"space",0.0878,,1,"yellow_gnome",1,0,"bright_forest","yellow_basket","purple_gnome",1,9,"dark_forest","red_basket",0,0,0,1,"yellow_gnome","bright_forest","yellow_basket",213,2,-1,16,0,64,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.0405,,"space",0.1608,,1,"yellow_gnome",1,2,"bright_forest","yellow_basket","purple_gnome",1,8,"dark_forest","red_basket",2,0,0,1,"yellow_gnome","bright_forest","yellow_basket",215,0,2,16,1,65,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"s",0.3067,,"space",0.0544,,4,"brown_gnome",4,8,"dark_forest","red_basket","red_gnome",4,2,"bright_forest","yellow_basket",8,0,0,1,"brown_gnome","dark_forest","red_basket",223,-1,0,16,2,66,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.0323,,"space",0.0177,,3,"pink_gnome",3,8,"dark_forest","red_basket","orange_gnome",3,1,"bright_forest","yellow_basket",8,0,0,1,"pink_gnome","dark_forest","red_basket",231,-3,0,16,3,67,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.0911,,"space",0.0257,,2,"blue_gnome",2,8,"dark_forest","red_basket","green_gnome",2,2,"bright_forest","yellow_basket",8,0,0,1,"blue_gnome","dark_forest","red_basket",239,2,-3,17,0,68,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.1724,,"space",0.1885,,1,"purple_gnome",1,5,"dark_forest","red_basket","yellow_gnome",1,4,"bright_forest","yellow_basket",5,0,0,1,"purple_gnome","dark_forest","red_basket",244,0,2,17,1,69,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"s",0.1073,,"space",0.1898,,4,"red_gnome",4,4,"bright_forest","yellow_basket","brown_gnome",4,7,"dark_forest","red_basket",4,0,0,1,"red_gnome","bright_forest","yellow_basket",248,2,0,17,2,70,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.0424,,"space",0.1259,,1,"purple_gnome",1,7,"dark_forest","red_basket","yellow_gnome",1,6,"bright_forest","yellow_basket",7,0,0,1,"purple_gnome","dark_forest","red_basket",255,-2,5,17,3,71,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.0358,,"space",0.0602,,3,"orange_gnome",3,4,"bright_forest","yellow_basket","pink_gnome",3,6,"dark_forest","red_basket",4,0,0,1,"orange_gnome","bright_forest","yellow_basket",259,1,1,18,0,72,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.182,,"space",0.3561,,1,"yellow_gnome",1,5,"bright_forest","yellow_basket","purple_gnome",1,7,"dark_forest","red_basket",5,0,0,1,"yellow_gnome","bright_forest","yellow_basket",264,2,-1,18,1,73,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.306,,"space",0.1745,,2,"green_gnome",2,7,"bright_forest","yellow_basket","blue_gnome",2,6,"dark_forest","red_basket",7,0,0,1,"green_gnome","bright_forest","yellow_basket",271,-1,3,18,2,74,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"s",0.2773,,"space",0.051,,4,"red_gnome",4,6,"bright_forest","yellow_basket","brown_gnome",4,9,"dark_forest","red_basket",6,0,0,1,"red_gnome","bright_forest","yellow_basket",277,0,0,18,3,75,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"",,,"s",0.0339,,"space",0.0571,,2,"blue_gnome",2,9,"dark_forest","red_basket","green_gnome",2,6,"bright_forest","yellow_basket",9,0,0,1,"blue_gnome","dark_forest","red_basket",286,0,2,19,0,76,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"",,,"s",0.1087,,"space",0.1323,,4,"red_gnome",4,6,"bright_forest","yellow_basket","brown_gnome",4,7,"dark_forest","red_basket",6,0,0,1,"red_gnome","bright_forest","yellow_basket",292,-3,-1,19,1,77,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"",,,"s",0.0611,,"space",0.0656,,3,"pink_gnome",3,6,"dark_forest","red_basket","orange_gnome",3,3,"bright_forest","yellow_basket",6,0,0,1,"pink_gnome","dark_forest","red_basket",298,2,-1,19,2,78,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",205573,1,"2024-04-24_15h17.34.210","experiment","2023.2.3","MacIntel",59.88023952,"57a9f41a16a091000112f1cf","66291bd3d4b402d13d74177c","66295a3e9a69580c69d6d5fb","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"",,,"s",0.0348,,"space",0.1411,,1,"yellow_gnome",1,5,"bright_forest","yellow_basket","purple_gnome",1,5,"dark_forest","red_basket",5,0,0,1,"yellow_gnome","bright_forest","yellow_basket",303,-1,2,19,3,79,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
