stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_step2_keyresp.rt,p_step2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimUp,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimUp_index,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_fixation_cross.started,pl2_fixation_cross.stopped,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_stimUp,pl2_task_stimLeftBg,pl2_task_stimLeft,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.259,,space,0.276,,2,purple_gnome,2,5,dark_forest,red_basket,green_gnomes,2,4,bright_forest,yellow_basket,5,0,0,1,purple_gnome,dark_forest,red_basket,216,2,-2,18,0,36,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.155,,space,0.287,,1,red_gnome,1,3,dark_forest,red_basket,brown_gnome,1,6,bright_forest,yellow_basket,6,0,0,1,brown_gnome,bright_forest,yellow_basket,222,-2,-1,18,1,37,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.292,,space,0.285,,2,purple_gnome,2,2,dark_forest,red_basket,green_gnomes,2,4,bright_forest,yellow_basket,2,0,0,1,purple_gnome,dark_forest,red_basket,224,3,1,19,0,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.471,,space,0.417,,2,green_gnomes,2,7,bright_forest,yellow_basket,purple_gnome,2,3,dark_forest,red_basket,7,0,0,1,green_gnomes,bright_forest,yellow_basket,231,1,1,19,1,39,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.438,,space,0.373,,2,purple_gnome,2,4,dark_forest,red_basket,green_gnomes,2,8,bright_forest,yellow_basket,8,0,0,1,green_gnomes,bright_forest,yellow_basket,239,-1,0,20,0,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.417,,space,0.401,,2,green_gnomes,2,7,bright_forest,yellow_basket,purple_gnome,2,4,dark_forest,red_basket,7,0,0,1,green_gnomes,bright_forest,yellow_basket,246,0,0,20,1,41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.47,,space,0.361,,1,red_gnome,1,4,dark_forest,red_basket,brown_gnome,1,7,bright_forest,yellow_basket,4,0,0,1,red_gnome,dark_forest,red_basket,250,0,0,21,0,42,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.42,,space,0.331,,2,purple_gnome,2,4,dark_forest,red_basket,green_gnomes,2,7,bright_forest,yellow_basket,7,0,0,1,green_gnomes,bright_forest,yellow_basket,257,1,2,21,1,43,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.471,,space,0.309,,1,red_gnome,1,6,dark_forest,red_basket,brown_gnome,1,8,bright_forest,yellow_basket,6,0,0,1,red_gnome,dark_forest,red_basket,263,-1,-1,22,0,44,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.42,,space,0.353,,1,brown_gnome,1,7,bright_forest,yellow_basket,red_gnome,1,5,dark_forest,red_basket,5,0,0,1,red_gnome,dark_forest,red_basket,268,4,-3,22,1,45,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.443,,space,0.362,,1,brown_gnome,1,7,bright_forest,yellow_basket,red_gnome,1,2,dark_forest,red_basket,2,0,0,1,red_gnome,dark_forest,red_basket,270,-1,1,23,0,46,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.404,,space,0.386,,1,brown_gnome,1,6,bright_forest,yellow_basket,red_gnome,1,3,dark_forest,red_basket,3,0,0,1,red_gnome,dark_forest,red_basket,273,4,0,23,1,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.48,,space,0.413,,2,purple_gnome,2,3,dark_forest,red_basket,green_gnomes,2,8,bright_forest,yellow_basket,8,0,0,1,green_gnomes,bright_forest,yellow_basket,281,0,-2,24,0,48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.404,,space,0.312,,1,brown_gnome,1,8,bright_forest,yellow_basket,red_gnome,1,1,dark_forest,red_basket,1,0,0,1,red_gnome,dark_forest,red_basket,282,1,-1,24,1,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.53,,space,0.261,,2,green_gnomes,2,9,bright_forest,yellow_basket,purple_gnome,2,0,dark_forest,red_basket,0,0,0,1,purple_gnome,dark_forest,red_basket,282,0,-2,25,0,50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.443,,space,0.305,,1,brown_gnome,1,9,bright_forest,yellow_basket,red_gnome,1,2,dark_forest,red_basket,2,0,0,1,red_gnome,dark_forest,red_basket,284,1,-1,25,1,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.469,,space,0.32,,1,brown_gnome,1,8,bright_forest,yellow_basket,red_gnome,1,1,dark_forest,red_basket,1,0,0,1,red_gnome,dark_forest,red_basket,285,4,1,26,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.351,,space,0.317,,2,purple_gnome,2,2,dark_forest,red_basket,green_gnomes,2,6,bright_forest,yellow_basket,2,0,0,1,purple_gnome,dark_forest,red_basket,287,-3,0,26,1,53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.306,,space,0.361,,1,red_gnome,1,2,dark_forest,red_basket,brown_gnome,1,3,bright_forest,yellow_basket,3,0,0,1,brown_gnome,bright_forest,yellow_basket,290,0,2,27,0,54,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.432,,space,0.472,,1,red_gnome,1,4,dark_forest,red_basket,brown_gnome,1,3,bright_forest,yellow_basket,4,0,0,1,red_gnome,dark_forest,red_basket,294,3,-1,27,1,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.385,,space,0.307,,2,purple_gnome,2,3,dark_forest,red_basket,green_gnomes,2,6,bright_forest,yellow_basket,6,0,0,1,green_gnomes,bright_forest,yellow_basket,300,2,-1,28,0,56,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.403,,space,0.242,,1,brown_gnome,1,8,bright_forest,yellow_basket,red_gnome,1,2,dark_forest,red_basket,2,0,0,1,red_gnome,dark_forest,red_basket,302,-2,4,28,1,57,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.484,,space,0.366,,2,green_gnomes,2,6,bright_forest,yellow_basket,purple_gnome,2,6,dark_forest,red_basket,6,0,0,1,green_gnomes,bright_forest,yellow_basket,308,-4,-1,29,0,58,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.531,,space,0.412,,2,purple_gnome,2,5,dark_forest,red_basket,green_gnomes,2,2,bright_forest,yellow_basket,2,0,0,1,green_gnomes,bright_forest,yellow_basket,310,-2,-2,29,1,59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.42,,space,0.463,,2,purple_gnome,2,3,dark_forest,red_basket,green_gnomes,2,0,bright_forest,yellow_basket,0,0,0,1,green_gnomes,bright_forest,yellow_basket,310,0,-2,30,0,60,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.439,,space,0.637,,1,red_gnome,1,1,dark_forest,red_basket,brown_gnome,1,0,bright_forest,yellow_basket,1,0,0,1,red_gnome,dark_forest,red_basket,311,-2,-1,30,1,61,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.368,,space,0.575,,1,brown_gnome,1,2,bright_forest,yellow_basket,red_gnome,1,0,dark_forest,red_basket,0,0,0,1,red_gnome,dark_forest,red_basket,311,0,-3,31,0,62,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756920,001,2023-11-29_13h43.20.514,experiment,2023.2.3,MacIntel,29.41176471,6550ff72185a13c48b10bd9a,6565e374d7a26d4a2f484f2a,656731cd6e8d306cd9543605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.252,,space,0.285,,1,brown_gnome,1,2,bright_forest,yellow_basket,red_gnome,1,3,dark_forest,red_basket,2,0,0,1,brown_gnome,bright_forest,yellow_basket,313,-1,0,31,1,63,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
