"stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_step2_keyresp.rt","p_step2_keyresp.duration","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_step1_keyresp.keys","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","pl3_instructions_keyresp.keys","pl3_instructions_keyresp.rt","pl3_instructions_keyresp.duration","pl3_task_lickert.response","pl3_task_lickert.rt","pl3_task_keyresp.keys","pl3_task_keyresp.rt","pl3_task_keyresp.duration","pl3_task_confidence_lickert.response","pl3_task_confidence_lickert.rt","pl3_task_stimLeftBg","pl3_task_stimRightBg","pl3_task_stimLeft","pl3_task_stimRight","pl3_loop.thisRepN","pl3_loop.thisTrialN","pl3_loop.thisN","pl3_loop.thisIndex","pl3_loop.ran","pl4_instructions_keyresp.keys","pl4_instructions_keyresp.rt","pl4_instructions_keyresp.duration","pl4_task_lickert.response","pl4_task_lickert.rt","pl4_task_keyresp.keys","pl4_task_keyresp.rt","pl4_task_keyresp.duration","pl4_task_confidence_lickert.response","pl4_task_confidence_lickert.rt","pl4_task_stimLeft","pl4_task_stimRight","pl4_loop.thisRepN","pl4_loop.thisTrialN","pl4_loop.thisN","pl4_loop.thisIndex","pl4_loop.ran","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,419.5279,420.0373,"",,,"","",,,1,"p_green_gnome",1,9,"p_yellow_forest","p_green_basket","p_orange_gnome",1,4,"p_green_forest","p_blue_basket",0,1,0,0,"p_green_gnome","p_yellow_forest","p_green_basket",29,4,0,8,0,1,1,,,"space",1.9433,,"",,,"",,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,423.5924,424.1,"s",0.4069,,"space","",,,2,"p_pink_gnomes",2,4,"p_green_forest","p_blue_basket","p_blue_gnome",2,9,"p_yellow_forest","p_green_basket",4,0,0,1,"p_pink_gnomes","p_green_forest","p_blue_basket",33,4,1,9,1,1,2,0.0934,,"",,,"",,,"",,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"space",58.5694,,"",1,"purple_gnome",1,1,"dark_forest","red_basket","red_gnome",1,8,"bright_forest","yellow_basket",0,1,0,0,"","","",0,1,1,0,0,0,0,1,,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"",,,"",1,"red_gnome",1,9,"bright_forest","yellow_basket","purple_gnome",1,2,"dark_forest","red_basket",0,1,0,0,"","","",0,-3,-1,0,1,1,0,1,,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"",,,"s",1,"purple_gnome",1,1,"dark_forest","red_basket","red_gnome",1,6,"bright_forest","yellow_basket",1,0,0,1,"purple_gnome","dark_forest","red_basket",1,4,1,1,0,2,0,1,1.3065,,"space",0.6044,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"",,,"s",1,"purple_gnome",1,2,"dark_forest","red_basket","red_gnome",1,8,"bright_forest","yellow_basket",2,0,0,1,"purple_gnome","dark_forest","red_basket",3,-3,-1,1,1,3,0,1,0.396,,"space",0.3399,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,5,"bright_forest","yellow_basket","green_gnome",2,1,"dark_forest","red_basket",5,0,0,1,"brown_gnomes","bright_forest","yellow_basket",8,0,-1,2,0,4,1,1,0.424,,"space",0.2606,9e-04,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"",,,"s",1,"red_gnome",1,5,"bright_forest","yellow_basket","purple_gnome",1,0,"dark_forest","red_basket",5,0,0,1,"red_gnome","bright_forest","yellow_basket",13,1,-3,2,1,5,0,1,0.6254,,"space",0.5068,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"",,,"s",1,"purple_gnome",1,3,"dark_forest","red_basket","red_gnome",1,6,"bright_forest","yellow_basket",3,0,0,1,"purple_gnome","dark_forest","red_basket",16,0,-2,3,0,6,0,1,0.1097,,"space",0.4157,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,6,"bright_forest","yellow_basket","green_gnome",2,1,"dark_forest","red_basket",6,0,0,1,"brown_gnomes","bright_forest","yellow_basket",22,-1,1,3,1,7,1,1,0.5292,,"space",0.6711,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,5,"bright_forest","yellow_basket","green_gnome",2,2,"dark_forest","red_basket",5,0,0,1,"brown_gnomes","bright_forest","yellow_basket",27,-1,-3,4,0,8,1,1,0.339,,"space",0.6944,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,4,"bright_forest","yellow_basket","green_gnome",2,1,"dark_forest","red_basket",4,0,0,1,"brown_gnomes","bright_forest","yellow_basket",31,3,0,4,1,9,1,1,0.3884,,"space",0.4517,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"green_gnome",2,1,"dark_forest","red_basket","brown_gnomes",2,7,"bright_forest","yellow_basket",1,0,0,1,"green_gnome","dark_forest","red_basket",32,0,0,5,0,10,1,1,0.3373,,"space",1.1228,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,7,"bright_forest","yellow_basket","green_gnome",2,1,"dark_forest","red_basket",7,0,0,1,"brown_gnomes","bright_forest","yellow_basket",39,-2,-1,5,1,11,1,1,0.7266,,"space",1.1591,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,5,"bright_forest","yellow_basket","green_gnome",2,0,"dark_forest","red_basket",5,0,0,1,"brown_gnomes","bright_forest","yellow_basket",44,-2,3,6,0,12,1,1,0.7069,,"space",1.2576,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"green_gnome",2,3,"dark_forest","red_basket","brown_gnomes",2,3,"bright_forest","yellow_basket",3,0,0,1,"green_gnome","dark_forest","red_basket",47,2,1,6,1,13,1,1,0.8918,,"space",1.0696,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"green_gnome",2,4,"dark_forest","red_basket","brown_gnomes",2,5,"bright_forest","yellow_basket",4,0,0,1,"green_gnome","dark_forest","red_basket",51,-1,1,7,0,14,1,1,0.1961,,"space",0.5215,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"green_gnome",2,5,"dark_forest","red_basket","brown_gnomes",2,4,"bright_forest","yellow_basket",5,0,0,1,"green_gnome","dark_forest","red_basket",56,-1,-1,7,1,15,1,1,0.5738,,"space",0.8075,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"",,,"s",1,"red_gnome",1,3,"bright_forest","yellow_basket","purple_gnome",1,4,"dark_forest","red_basket",3,0,0,1,"red_gnome","bright_forest","yellow_basket",59,-1,2,8,0,16,0,1,0.6816,,"space",0.6809,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,2,"bright_forest","yellow_basket","green_gnome",2,6,"dark_forest","red_basket",2,0,0,1,"brown_gnomes","bright_forest","yellow_basket",61,2,4,8,1,17,1,1,0.469,,"space",0.6746,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,4,"bright_forest","yellow_basket","green_gnome",2,8,"dark_forest","red_basket",4,0,0,1,"brown_gnomes","bright_forest","yellow_basket",65,3,0,9,0,18,1,1,0.3745,,"space",0.6162,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,7,"bright_forest","yellow_basket","green_gnome",2,8,"dark_forest","red_basket",7,0,0,1,"brown_gnomes","bright_forest","yellow_basket",72,1,3,9,1,19,1,1,0.9768,,"space",1.027,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"",,,"s",1,"purple_gnome",1,7,"dark_forest","red_basket","red_gnome",1,8,"bright_forest","yellow_basket",7,0,0,1,"purple_gnome","dark_forest","red_basket",79,1,-1,10,0,20,0,1,0.5252,,"space",0.6356,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"",,,"",,,"s",1,"purple_gnome",1,6,"dark_forest","red_basket","red_gnome",1,9,"bright_forest","yellow_basket",6,0,0,1,"purple_gnome","dark_forest","red_basket",85,2,2,10,1,21,0,1,0.3464,,"space",0.7296,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",989040,1,"2024-02-09_13h01.14.870","experiment","2023.2.3","Win32",59.88023952,"63ee65e3470c23cb401ca89a","65c60a8d4b640670eafe2465","65c621d8d55241d32350c03f","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"",,,"",,,"s",2,"brown_gnomes",2,7,"bright_forest","yellow_basket","green_gnome",2,8,"dark_forest","red_basket",7,0,0,1,"brown_gnomes","bright_forest","yellow_basket",92,-3,1,11,0,22,1,1,0.7273,,"space",0.5313,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
